course_id,course_title,url,level,subject,,,
,IntroducciÃ³n a la robÃ³tica e industria 4.0,https://www.edx.org/course/introduccion-a-la-robotica-y-sistemas-para-la-indu,Introductory,"Aprende sobre el apasionante mundo de la robÃ³tica, su creciente aplicaciÃ³n y su impacto en la automatizaciÃ³n para las industrias 4.0.","El elemento que ha transformado fuertemente el entorno social, la industria y la manera en la que se entregan los productos y servicios son los Robots. Para la automatizaciÃ³n de tareas ya no se requiere que los robots se encuentren formados de elementos mecÃ¡nicos. Una nueva generaciÃ³n de robots (bots) ha permitido automatizar tareas mÃ¡s abstractas relacionadas con la atenciÃ³n a usuarios, anÃ¡lisis de datos y la comunicaciÃ³n.A lo largo de los 5 mÃ³dulos de este curso, comprenderÃ¡s los fundamentos bÃ¡sicos de la robÃ³tica. AplicarÃ¡s tÃ©cnicas de programaciÃ³n para la configuraciÃ³n y manipulaciÃ³n de robots fÃ­sicos. CrearÃ¡s bots para la recopilaciÃ³n y anÃ¡lisis de datos y de sentimientos. Para poder identificar cual es el impacto de la robÃ³tica en la industria 4.0.AprenderÃ¡s como construir y diseÃ±ar robots fÃ­sicos y bots, para la recolecciÃ³n y anÃ¡lisis de datos, la interacciÃ³n con los clientes y la automatizaciÃ³n de procesos productivos.",,Universidades AnÃ¡huac
,Fighting for Equality: 1950â€“2018,https://www.edx.org/course/fighting-for-equality-19502018,Intermediate,This course is part of a XSeries Program,,,Columbia University
,"Design Thinking: Ideation, Iteration and Communication",https://www.edx.org/course/design-thinking-ideation-iteration-and-communicati,Intermediate,Learn how ideas transform into solutions through iteration and validation along with best practices for communicating your solution to stakeholders.,"Designing a successful and innovative solution requires creative ideas and their iteration. As critical phases of the design thinking process, ideation and iteration are often what distinguish design thinking from traditional or linear problem-solving approaches. This course, part of the Design Thinking MicroMasters program, will explain and provide context and instruction on essential ideation techniques such as:After ideation, the solution(s) that best address the original problem are chosen to present. This course will discuss best practices for selecting solutions and common pitfalls to avoid when communicating solutions to a client.",,Rochester Institute of Technology
,Negotiation Strategies and Styles,https://www.edx.org/course/negotiation-strategies-and-styles,Intermediate,It describes the different negotiation strategies based on expected results and their impact on the relationship between the parties involved.,"The dilemma of the negotiator is a phenomenon that is derived from the tension that arises when, in the light of a specific situation, the optimum negotiation strategy must be discerned. The term was made popular by Professors David Lax and James Sebenius, of the Harvard Business School, to exemplify the dilemma between cooperating and competing in a negotiation.In this course, we first analyze the structure of the Dual Matrix that brings forth the five negotiation strategies, identifying the strengths and weaknesses of each, and the situations in which they work out best.We study the behaviours that lead to each strategy in order to reflect about our negotiation profile, which has historically driven us to use a preferential strategy, but which is not necessarily yielding the results expected.The participant will develop competences for strategic decision making, which will enable him to achieve the greatest benefit from a negotiation, in terms of creation of value and satisfaction between the parties involved.Identify negotiation styles based on the results and relationships in a negotiation.Analyze the most effective strategic options in different negotiation contexts.Solve complex problems that meet the interests and objectives of the parties involved.",,TecnolÃ³gico de Monterrey
,Crear mÃºsica con tecnologÃ­a,https://www.edx.org/course/crear-musica-con-tecnologia,Introductory,"Aprende sobre el proceso de producciÃ³n de mÃºsica y tecnologÃ­a musical -incluyendo la grabaciÃ³n, la ediciÃ³n y la mezcla- y sobre las herramientas disponibles para crear mÃºsica contemporÃ¡nea en tu computadora.","El curso de producciÃ³n musical comenzarÃ¡ con algo de informaciÃ³n sobre la naturaleza del sonido y la forma en la que lo percibimos. Estudiaremos los componentes necesarios para grabar audio en la computadora, con el fin de comprender los dispositivos que el sonido debe atravesar durante el proceso de producciÃ³n musical.En este curso de mÃºsica nos centraremos en las herramientas de ediciÃ³n, esenciales para la producciÃ³n de mÃºsica contemporÃ¡nea, que todas las estaciones de trabajo de audio digital (EAD) proveen.Estudiaremos las funciones bÃ¡sicas del hardware y el software para crear mÃºsica de las consolas y mezcladoras de sonido, incluidos volumen, panorÃ¡micas, mute, buses, inserciones, envÃ­os y submezclas.En este curso enfocado en las herramientas de la ingenierÃ­a de sonido nos centraremos en:",,Berklee College of Music
,AnÃ¡lisis de datos: DiseÃ±o y VisualizaciÃ³n de Tableros,https://www.edx.org/course/analisis-de-datos-diseno-y-visualizacion-de-tabler,Intermediate,"Aprende cÃ³mo transformar datos sin procesar, con el uso de tableros en Excel, para apoyar las decisiones de negocio.","Â¿Luchando con los datos en tu trabajo? Â¿Gastando tiempo valioso trabajando en muchas hojas de cÃ¡lculo en Excel para obtener un resumen de tu negocio? Â¿Tienes dificultades para obtener un tablero detallado a partir de montones de datos en tu escritorio? Â¿Quieres entender cÃ³mo analizar Big Data?Si estÃ¡s buscando mejorar tu eficiencia en la oficina y aumentar tu rendimiento mediante una forma mÃ¡s rÃ¡pida e inteligente de darle sentido a los datos, utilizando diferentes tÃ©cnicas de anÃ¡lisis de datos, entonces este curso avanzado de anÃ¡lisis de datos es para ti.Si ya tienes habilidades con las hojas de cÃ¡lculo, este curso te ayudarÃ¡ a profundizar tus conocimientos aÃºn mÃ¡s. AprenderÃ¡s tÃ©cnicas avanzadas para un anÃ¡lisis de datos robusto en el ambiente de los negocios. Este curso cubre las principales tareas requeridas hoy por los analistas de datos y Big Data, incluyendo importar, resumir, interpretar, analizar y visualizar datos. Este curso de anÃ¡lisis de datos y estadÃ­sticas busca entregarte las herramientas que te permitan ser un analista de datos independiente y exitoso. La mayorÃ­a de las tÃ©cnicas se enseÃ±arÃ¡n en Microsoft Excel con extensiones y herramientas gratuitas disponibles en lÃ­nea. Te invitamos a utilizar tus propios datos en este curso, pero si no estÃ¡n disponibles, el equipo del curso puede proveÃ©rtelos.Este curso es parte del Programa de CertificaciÃ³n Profesional AnÃ¡lisis y VisualizaciÃ³n de Datos con Excel.Los materiales de este curso, cuyos derechos de autor pertenecen a Delft University of Technology, estÃ¡n bajo una licencia de Creative Commons Reconocimiento-NoComercial-CompartirIgual (CC-BY-NC-SA) 4.0 Internacional.",,Delft University of Technology
,ComunicaciÃ³n estratÃ©gica: gestiÃ³n de crisis e imagen pÃºblica,https://www.edx.org/course/comunicacion-estrategica-gestion-de-crisis-e-image,Introductory,Aprende a identificar y solucionar diferentes tipos de crisis por medio de la comunicaciÃ³n estratÃ©gica.,"Una crisis genera un gran impacto en la imagen y afecta la reputaciÃ³n de instituciones y personas, su carÃ¡cter intempestivo demanda una gestiÃ³n estratÃ©gico y oportuna que permita erradicar o mitigar sus efectos. En este curso en lÃ­nea aprenderÃ¡s cÃ³mo identificarla, prevenirla o gestionarla, mediante estrategias de comunicaciÃ³n enfocadas en la imagen pÃºblica a partir del estudio de casos prÃ¡cticos. Este curso de comunicaciÃ³n es una introducciÃ³n al manejo de crisis que no requiere conocimientos previos. Ãšnete a la comunicaciÃ³n estratÃ©gica que aportarÃ¡ grandes beneficios a tu organizaciÃ³n y a tu vida.",,Pontificia Universidad Javeriana
,"Understanding Agribusiness, Value Chains, and Consumers in Global Food Systems",https://www.edx.org/course/understanding-agribusiness-value-chains-and-consum,Intermediate,"Learn about the dynamic business of food and agriculture, exploring value chain thinking and the role consumers play in our rapidly evolving food systems.","Agribusiness is at the core of most economies around the world. The business of feeding peopleremains both complex and extremely important. According to the World Bank, food and agribusiness is a US $5 trillion industry that represents 10 percent of global consumer spending. In a global food system impacted by growing populations, economic growth, globalization, climate challenges, disruptive technologies, and evolving consumer demands, we must find smarter ways to produce food and to operate food businesses. Guided bythe team at The Centre for Global Food and Resources, this course will introduce the concepts at the heart of agribusiness; including value chain thinking, the dynamics of markets, and the changing nature of consumer behavior. You will learn what it is that sets agribusiness apart from other business sectors and the difference between supply chain and value chain thinking. You will gain an understanding of food markets and the distinctive factors that influence them. There will be a focus on the role that consumers play in the value chain - why they make the food choices they do and what changing food demand means for agribusiness. This course will showcase Australian agribusinesses, providing genuine insights into the concepts discussed. In an increasingly complex sector, this course will help you think differently about the challenges and the opportunities that lie ahead for agribusiness.",,University of Adelaide
,Unlocking Information Security: Part II,https://www.edx.org/course/unlocking-information-security-part-2,Intermediate,Continue learning how systems are hacked and defended.,"Information Security is everywhere: as the world becomes more and more digitized, so it becomes more and more hackable. Cyber attacks, data breaches, and even cyber warfare are all very real - so it's infinitely important to understand how hackers think and act, and how you can fight back.In this course, which is the second part of the Unlocking Information Security program, you will turn your attention to the Internet: you'll start by learning about the inherent vulnerabilities lurking in the multiple layers of the Internet's protocol stack and then meet the first line of internet defenses. Next, you'll take an in-depth look at the modern cryptographic concepts that are at the core of internet security and discover the mathematical miracle that makes them possible.With all this in mind, you will take a deep survey of the world wide web; understand the various technologies behind websites, how web servers and web browsers interact, how they can be attacked, and how they should be defended. Finally, you will learn about viruses, worms and trojans: what they are, how they spread, hide and attack, and the arms-race between them and the anti-virus industry.This course was produced at Tel Aviv University by TAU Online - learning innovation center.",,IsraelX-Tel Aviv University
,Human Rights Defenders,https://www.edx.org/course/human-rights-defenders-2,Introductory,"Human rights defenders have the courage to stand up against injustice. Learn about their stories, struggles and successes. Explore how defenders mitigate risk, take action to defend human rights, and how you can use your voice to join the fight, too.","Human rights defenders are people who have the courage to stand up against injustice. In this online course, you will follow their stories, learn how they mitigate risks and explore the creative ways they use to speak up. You will find out what drives them to take action, witness what defenders can achieve and discover how you can use your voice to defend your rights and those of others. Together we'll explore: You will be challenged to take part in discussions with other course participants, reflect on human rights issues you care about, and create a practical toolkit that serves as a personal guide to defending human rights. This is Amnesty International's third Massive Open Online Course. Be prepared for active learning, connecting with course participants from across the world and to become part of a global community dedicated to taking action to defend human rights everywhere. This course is also available in Spanish, French, and Arabic.",,Amnesty International
,Product Design: The Delft Design Approach,https://www.edx.org/course/product-design-the-delft-design-approach,Intermediate,Learn to design meaningful products and services in this introductory design course.,"Do you want to learn how to design? Using the Delft Design Approach, you will learn how to use a number of key design methods to create meaningful products and services.This course is an introduction to the Delft Design Approach offering a model and a set of signature methods from Delft to teach you how to get from understanding the user in context to defining a meaningful design challenge and - in the end - deliver a great design! The course challenges you to experience the design process yourself and reflect on your work with the help of students and excellent teaching staff from Delft, and industrial experts.No previous knowledge of design methods is required, yet some experience with designing (something) is helpful. This course has been awarded with the 2015 Open Education Award for Excellence in the category 'Open MOOC' by the Open Education Consortium.",,Delft University of Technology
,Introduction to Psychology | å¿ƒç†å­¦æ¦‚è®º,https://www.edx.org/course/introduction-to-psychology-2,Introductory,Explore psychological research to understand basic theories and methods of scientific psychology with a strong focus on positive psychology. æœ¬è¯¾ç¨‹ä»¥å¿ƒç†å­¦çš„ç»å…¸ç†è®ºå’Œæœ€æ–°å®žè¯ç ”ç©¶ä¸ºè“æœ¬ï¼Œä»¥ç§¯æžå¿ƒç†å­¦çš„è§†è§’ï¼Œæ¦‚è§ˆå¼åœ°ä»‹ç»ç§‘å­¦å¿ƒç†å­¦çš„åŸºæœ¬ç†è®ºã€åŸºæœ¬æ–¹æ³•ã€ç ”ç©¶é¢†åŸŸå’Œç ”ç©¶çƒ­ç‚¹,"As the physical quality of life improves in our increasingly global and technologically focused world, it is particularly important to focus on psychology. In fact, psychology is one of the most popular subjects studied in universities by students across the globe, and there is an increasing interest in studying this fascinating - and constantly changing - field.This course will cover a wide range of topics from the field of psychology to provide a comprehensive introduction to the subject. Course lessons will focus on consciousness, sensation, perception, learning, memory, thinking, emotion, evolution, motivation, personality, social psychology, and happiness. In every lesson, we use empirical studies of psychology and classical theoretical perspectives as examples, concluding the course with the relatively new perspective of positive psychology. In this course, you will gain an understanding of psychological modes of thought and master the basic methods of psychological research, while freeing yourself of psychological misconceptions and misunderstandings.åœ¨äººä»¬ç‰©è´¨ç”Ÿæ´»é£žé€Ÿå‘å±•çš„ä»Šå¤©ï¼Œå…³æ³¨å¿ƒç†å­¦æ˜¾å¾—å°¤ä¸ºé‡è¦ã€‚åœ¨ç¾Žå›½å¤§å­¦ï¼Œå¿ƒç†å­¦æ˜¯å­¦ç”Ÿäººæ•°æœ€å¤šä¸”æœ€å—æ¬¢è¿Žçš„å­¦ç§‘ä¹‹ä¸€ã€‚æœ¬è¯¾ç¨‹åˆ†ä¸º13ç« ï¼Œåˆ†åˆ«é˜è¿°ç»ªè®ºã€æ„è¯†ã€æ„Ÿè§‰ã€çŸ¥è§‰ã€å­¦ä¹ ã€è®°å¿†ã€æ€ç»´ã€æƒ…æ„Ÿã€è¿›åŒ–ã€åŠ¨æœºã€äººæ ¼ã€ç¤¾ä¼šä»¥åŠå¹¸ç¦é—®é¢˜ã€‚åœ¨æ¯ä¸€ç« ä¸­ï¼Œéƒ½ä¼šä»¥å¿ƒç†å­¦çš„å®žè¯ç ”ç©¶ä½œä¸ºä¾‹è¯ï¼Œä»¥ç»å…¸ç†è®ºè§‚ç‚¹ä½œä¸ºä¸»å¯¼ï¼Œä»¥ç§¯æžæ­£é¢çš„å¿ƒç†å­¦ç ”ç©¶ä¸ºæ–¹å‘ï¼Œè®©å­¦ç”ŸæŽŒæ¡å¿ƒç†å­¦çš„åŸºæœ¬å†…å®¹å’Œå‰æ²¿åŠ¨æ€ï¼Œäº†è§£å¿ƒç†å­¦çš„æ€è€ƒæ–¹å¼ï¼ŒåŽ»é™¤å¯¹å¿ƒç†å­¦çš„ç–‘æƒ‘ä¸Žè¯¯è§£ï¼ŒæŽŒæ¡åŸºæœ¬çš„å¿ƒç†å­¦ç ”ç©¶æ–¹æ³•ã€‚",,Tsinghua University
,Circuits and Electronics 3: Applications,https://www.edx.org/course/circuits-and-electronics-3-applications-2,Intermediate,"Learn about cool applications, op-amps and filters in the design of microchips used in smartphones, self-driving cars, computers, and the internet.","Want to learn how your radio works? Wondering how to implement filters using resistors, inductors, and capacitors? Wondering what are some other applications of RLC and CMOS circuits? This free circuits course, taught by edX CEO and MIT Professor Anant Agarwal and MIT colleagues, is for you. The third and final online Circuits and Electronics courses is taken by all MIT Electrical Engineering and Computer Science (EECS) majors. Topics covered include: dynamics of capacitor, inductor and resistor networks; design in the time and frequency domains; op-amps, and analog and digital circuits and applications. Design and lab exercises are also significant components of the course. Weekly coursework includes interactive video sequences, readings from the textbook, homework, online laboratories, and optional tutorials. The course will also have a final exam. This is a self-paced course, so there are no weekly deadlines. However, all assignments are due when the course ends.",,Massachusetts Institute of Technology
,Vaccines: from smallpox to technologies of the future,https://www.edx.org/course/vaccines-from-smallpox-to-technologies-of-future,Intermediate,"Gain insights in the past, present and future of global immunization.","Do you want to broaden your knowledge on vaccinology or get a first well-balanced introduction to different aspects of the vaccine field? Then tune in for this MOOC!Do you know vaccines have proven to be one of the most powerful and effective ways of reducing morbidity and mortality and even eradicating diseases? Within this MOOC, we will elaborate on the burden of some infectious diseases. Besides the history of vaccines and the impact on mankind, a module will be dedicated to vaccine immunology.You will learn more about the different stages in vaccine development and the (sometimes) troublesome path to reach those most in need. Big steps forward have been made, but there are still challenges to tackle, including the recent vaccine hesitancy leading to a worrisome reduction in vaccination rates.A novel vaccine platform technology, named PLLAV (i.e. plasmid-launched live-attenuated viral vaccine) will be highlighted as well.This MOOC is aimed at all stakeholders in the vaccine field like students, parents, scientists, NGOs, politicians and many more.",,KU Leuven University
,Le management,https://www.edx.org/course/le-management,Introductory,Ce cours de management sâ€™adresse Ã celles et ceux qui sont Ã la recherche dâ€™une meilleure comprÃ©hension des thÃ©ories et des pratiques du management.,"VÃ©ritable phÃ©nomÃ¨ne de sociÃ©tÃ©, le management couvre un territoire immense. BornÃ© dâ€™un cÃ´tÃ© par des thÃ©ories aussi foisonnantes quâ€™hÃ©tÃ©roclites et de lâ€™autre par des pratiques indÃ©finiment variÃ©es, le territoire du management est dâ€™une richesse inouÃ¯e. Cela dit, le management contemporain reste encore Ã inventer. Pour y parvenir, le gestionnaire dâ€™aujourdâ€™hui peut puiser dans lâ€™histoire des thÃ©ories du management. Il y trouvera toute une variÃ©tÃ© de solutions pratiques et de regards interprÃ©tatifs. Mais parce quâ€™il nâ€™existe pas une telle chose quâ€™une thÃ©orie parfaite, le gestionnaire ne dispose que de solutions partielles et incomplÃ¨tes. Surtout, sa pratique concrÃ¨te doit nÃ©cessairement osciller entre deux pÃ´les complÃ©mentaires. Dâ€™un cÃ´tÃ©, il doit faire preuve dâ€™efficacitÃ© et pour y parvenir, il dispose dâ€™un grand nombre de techniques administratives et de rÃ¨gles de gestion qui le conduisent alors Ã penser lâ€™organisation en termes juridiques, stratÃ©giques, structurels et opÃ©rationnels. De lâ€™autre, il ne peut pas se contenter dâ€™Ãªtre un technicien qui ne viserait que lâ€™efficacitÃ© formelle; il doit aussi Ãªtre profondÃ©ment humain et inscrire son action dans le tissu social dâ€™une organisation et du coup entrevoir ses dimensions politiques, symboliques, psychologiques et cognitives. Ce cours de management sâ€™adresse Ã celles et ceux qui sont Ã la recherche dâ€™une meilleure comprÃ©hension des thÃ©ories et des pratiques du management. Il fait une large place aux exemples tirÃ©s de la pratique et se rÃ©fÃ¨re autant aux thÃ©oriciens quâ€™aux praticiens. Ce cours propose de regarder le management Ã travers trois regards complÃ©mentaires : Les adeptes du management au sens technique se limitent au premier; les adeptes du leadership ne jurent que par le deuxiÃ¨me et, malgrÃ© la fascination que la nouveautÃ© exerce dans lâ€™univers de la gestion, la tradition persiste dans bien des organisations. Pourtant, le gestionnaire est toujours, dâ€™une certaine maniÃ¨re, confrontÃ© Ã ces trois logiques. Inventer le management contemporain pour rÃ©pondre aux dÃ©fis des Temps prÃ©sents consiste Ã combiner de maniÃ¨re originale ces trois logiques.Au terme de cette formation, lâ€™apprenant devrait Ãªtre en mesure de :",,HEC MontrÃ©al
,Circular Economy for a Sustainable Built Environment,https://www.edx.org/course/circular-economy-for-a-sustainable-built-environ-2,Intermediate,Learn how the principles of the Circular Economy can be applied to the built environment ranging from products and buildings to metropolitan and regional development strategies.,"Building construction is one of the most waste producing sectors. In the European Union, construction alone accounts for approximately 30% of the raw material input. In addition, the different life-cycle stages of buildings, from construction to end-of-life, cause a significant environmental impact related to energy consumption, waste generation and direct and indirect greenhouse gas emissions. The Circular Economy model offers guidelines and principles for promoting more sustainable building construction and reducing the impact on our environment. If you are interested in taking your first steps in transitioning to a more sustainable manner of construction, then this course is for you! In this course you will become familiar with circularity as a systemic, multi-disciplinary approach, concerned with the different scale, from material to product, building, city, and region. Some aspects of circularity that will be included in this course are maximizing reuse and recycle levels by closing the material loops. You will also learn how the Circular Economy can help to realign business incentives in supply chains, and how consumers can be engaged and contribute to the transition through new business models enabling circular design, reuse, repair, remanufacturing and recycling of building components. In addition, you will learn how architecture and urban design can be adapted according to the principles of the Circular Economy and ensure that construction is more sustainable. You will also learn from case studies how companies already profitably incorporate this new theory into the design, construction and operation of the built environment.At the end of the course you will be able to:",,Delft University of Technology
,Agile Innovation and Problem Solving Skills,https://www.edx.org/course/agile-solutions-for-greater-innovation,Advanced,Learn how to deliver greater value through Agile solution targeting and theory of constraints that unleash your team's innovative potential.,"Version 2 of this course series delivers beyond the original agile certification. It includes updated content, better audit and verified learner experiences, and bonus videos on key topics.The follow-on to this course series on â€œAdvanced Scrumâ€ is expected by the end of Summer 2020. ****Innovative products and services change lives, and having the right innovative process creates an competitive advantage. Ultimately, innovation is about one thing: problem solving. ****As an agile problem solver, you'll need to expand your critical thinking skills to address the key sources of risk in developing best solutions for your new products and business lines. The Problem-solving techniques covered begin with problem definition, beginning with job descriptions and applying the right soft skills to enhance requirements gathering. This ensures you're targeting a good problem to solve, and that you understand the business model. The course then moves on to practices such as ""brainstorm and storm drain"" to target new creative solutions. You will learn how innovation works on fast feedback cycles to test possible solutions and target root causes of defects. Creative thinking isn't a straight line, and neither should the problem-solving process be a straight line. Each course of action needs early and frequent testing. ****Key lessons taught in this course are:By following best practices of Agile, including timeboxes, constraint-based thinking processes, and empathetic problem solving, you'll learn how to provide a sustainable innovation environment for your teams.While this course will not make you an agile certified practitioner (PMI-ACP), or certified scrum master (CSM), it offers a more fundamental agile certification based on agile principles and how agile innovation is accomplished in industry today. You'll finish this course more than ready to continue your agile journey, which we hope takes you to the next course in the series on â€œAgile Leadership Principles and Practices.â€Upon successful completion of this course, learners can earn 10 Professional Development Unit (PDU) credits, which are recognized by the Project Management Institute (PMI). PDU credits are essential to those looking to maintain certification as a Project Management Professional (PMP). ****Upon successful completion of this course, learners can earn 10 Professional Development Unit (PDU) credits, which are recognized by the Project Management Institute (PMI). PDU credits are essential to those looking to maintain certification as a Project Management Professional (PMP).",,"The University of Maryland, College Park-University System of Maryland"
,International Investment Law,https://www.edx.org/course/international-investment-law,Advanced,Learn the features and dynamics of an important field of international law that grants rights to foreign investors to foster Statesâ€™ development.,"Are you aware of the controversial situations facing States and foreign investors nowadays in relation to, for instance, the protection of public health and the environment? Do you recall recent cases such as Philip Morris v Uruguay and Vattenfall v Germany?In the aftermath of these high profile cases and in the context of the negotiation of new international investment agreements, like the CETA and the TPP, local populations, policy-makers and NGOs have come to realize the societal importance of international investment law. Passionate and sometimes ill-informed discussions have resulted from this realisation. They have focused on the features of international investment law, which has traditionally granted rights to foreign investors to foster Statesâ€™ economic development. Central to these discussions are the issues of:Learning and understanding the features and dynamics of international investment law is key not only for international lawyers and policy-makers, but it is also important knowledge for all well-informed citizens.In this law course, you will:At the end of this course, youâ€™ll be able to:",,UniversitÃ© catholique de Louvain
,Animation and CGI Motion,https://www.edx.org/course/animation-and-cgi-motion-2,Advanced,Learn the science behind movie animation from the Director of Columbiaâ€™s Computer Graphics Group.,"How do you create realistic animations? How do you predict the motion of materials? Itâ€™s key to the success of animated films to ensure (was insure) audiences believe in characters.This course will show you how to create lifelike animations focusing on the technical aspects of CGI animation and also give you a glimpse into how studios approach the art of physically-based animation.You will learn the fundamental concepts of physical simulation, including:These concepts will be put into practice in the programming assignments spanning:",,Columbia University
,Terrorism and Counterterrorism,https://www.edx.org/course/terrorism-and-counterterrorism,Introductory,"What is the danger of terrorism, and how can the world respond effectively?","Terrorism has gone from a persistent yet marginal security concern to one of the most important security problems of our day. There are few countries that do not suffer from some form of terrorism. Though many attempts at terrorism fail, some groups wage lengthy and bloody campaigns and, in exceptional cases, kill hundreds or even thousands in pursuit of their ends.This course on terrorism will explore the nuances involved in defining terrorism; the nature of Al Qaeda, Hamas, the Islamic State, and other important groups; the effectiveness of different counterterrorism tools; terrorist recruiting, counterterrorism and the rule of law; the political context in South Asia and the Middle East; and the terrorist use of technology.For those interested in an abbreviated version of this course, the 3-section course Terrorism and Counterterrorism: An Introduction is available here.",,Georgetown University
,DÃ©couvrir le marketing,https://www.edx.org/course/decouvrir-le-marketing,Intermediate,"DÃ©codez les logiques du marketing au travers des actions marketing: le produit, le prix, la distribution et la communication (les Â« 4P Â»).","Vous allez dÃ©couvrir les mÃ©canismes Ã lâ€™Å“uvre derriÃ¨re les grandes dÃ©cisions qui relÃ¨vent du marketing opÃ©rationnel :Ces dÃ©cisions sâ€™appuient bien sÃ»r sur des analyses mobilisant des concepts importants que nous vous prÃ©senterons. Tout au long du MOOC, vous aurez lâ€™occasion dâ€™appliquer la thÃ©orie Ã une Ã©tude de cas rÃ©el qui vous placera dans la peau dâ€™un dÃ©cideur marketing. Vous bÃ©nÃ©ficierez aussi dâ€™interviews dâ€™experts et dâ€™Ã©changes privilÃ©giÃ©s et interactifs avec les professeurs lors de confÃ©rences en direct.Tous les jours, consommez-vous des biens ou des services ? Ce MOOC vous permettra de saisir la logique du marketing et de devenir un consommateur plus responsable.Etes-vous un praticien non encore averti en marketing ? Ce MOOC vous permettra de comprendre le pourquoi des dÃ©cisions du marketing opÃ©rationnel et de les mettre en Å“uvre dans un cas concret.Etes-vous Ã©tudiant et curieux ? Ce MOOC vous permettra de vous familiariser avec les pratiques du marketing, dans les secteurs marchands et non marchands.Etes-vous un Ã©tudiant en gestion ? Ce MOOC vous offrira un complÃ©ment aux cours de stratÃ©gie et de marketing stratÃ©gique. Il vous permettra dâ€™opÃ©rationnaliser les dÃ©cisions dans quatre composantes classiques Ã savoir le produit, la distribution, le prix et la communication (les Â« 4 P Â»).Que vous soyez consommateur, praticien ou Ã©tudiant, ce MOOC vous offrira un regard Ã©clairÃ© sur lâ€™Ã©thique du marketing.Avec le partenariat des Ã©ditions Dunod pour l'ouvrage Lambin, J.-J., & de Moerloose, C. (2012). Marketing stratÃ©gique et opÃ©rationnel. Du marketing Ã l'orientation-marchÃ© (8Ã¨me Ã©dition).",,UniversitÃ© catholique de Louvain
,Solar Energy: Photovoltaic (PV) Energy Conversion,https://www.edx.org/course/solar-energy-photovoltaic-pv-energy-conversion,Advanced,"Learn how solar cells generate electricity, and about the semiconductor physics and optics required to design and manufacture solar cells.","The key factor in getting more efficient and cheaper solar energy panels is the advance in the development of photovoltaic cells. In this course you will learn how photovoltaic cells convert solar energy into useable electricity. You will also discover how to tackle potential loss mechanisms in solar cells. By understanding the semiconductor physics and optics involved, you will develop in-depth knowledge of how a photovoltaic cell works under different conditions. You will learn how to model all aspects of a working solar cell. For engineers and scientists working in the photovoltaic industry, this course is an absolute must to understand the opportunities for solar cell innovation. This course is part of the Solar Energy Engineering MicroMasters Program designed to cover all physics and engineering aspects of photovoltaics: photovoltaic energy conversion, technologies and systems. We recommend that you complete this course prior to taking the other courses in this MicroMasters program.Audit learners can develop their skills and knowledge in relation to the above learning objectives by having access to the video lectures, a limited number of practice exercises and discussion forums. Verified learners are offered a number of study tools to demonstrate they have mastered the learning objectives. They will have access to all exercises: practice, graded and exam questions.",,Delft University of Technology
,Introduction to Actuarial Science,https://www.edx.org/course/introduction-to-actuarial-science,Introductory,NA,"You may have heard of actuarial science, or you might even know an actuary, but do you know what an actuary does? During the course youâ€™ll hear from a wide variety of actuaries about their careers.And donâ€™t be scared that the course will be â€œjust a whole lot of mathematicsâ€. Together, we will go beyond the math to learn how actuaries approach problems relating to risk, using examples from:You will learn how actuarial science applies mathematical and statistical methods to assess risk in these industries and other professions.Youâ€™ll experience â€œhands-onâ€ learning using Excel (or an equivalent spreadsheet tool) to project and investigate the financial condition of a company choosing appropriate strategies for the company through the use of simulations.The course has been carefully designed for students from a wide variety of backgrounds, with secondary/high school level being the only assumption of mathematical background. Even if you donâ€™t have any background in, for example, calculus, the course has been designed so you can skip over these sections without affecting your understanding of the rest of the course. You also do not need to have any Excel or other spreadsheet background to take the course.For those with stronger mathematical backgrounds, extension questions are provided to test you further. Youâ€™ll learn a huge amount about actuarial science no matter what your background is!""Great introduction to this specialized field; every day there are new challenges where as a student you are put in a situation to learn and apply the lessons with practical exercises. Great structure of the course, with main concepts to review at the end of a lesson. I would recommend to anyone who would like to learn more about actuarial science."" - Previous student",,Australian National University
,PredictionX: Lost Without Longitude,https://www.edx.org/course/predictionx-lost-without-longitude,Introductory,NA,,,Harvard University
,Information Technology Foundations,https://www.edx.org/course/information-technology-foundations,Introductory,"Information Technology Foundations examines IT as a discipline and its various roles and functions. The course covers IT disciplines including systems and services, network and security, scripting and programming, data management, and the business of IT. The course also surveys technologies within these disciplines.","Information technology (IT) can be viewed as a system, a combination of independent parts all working together to accomplish a certain goal. Systems are everywhere. For example, the respiratory, circulatory, nervous, and other subsystems of the body work together towards the common goal of keeping humans alive. IT is similar in that it consists of various subsystems all working towards a common goal. Information Technology Foundations will examine how the system called IT helps an organization advance its business goals and vision, resulting in improved growth, profits, and productivity. The course will explore the different components of IT and how they work together as a system to support the different aspects of an organization. Specifically, the course will explore different categories of software such as operating systems, programming, and databases. The hardware components that will be examined are the structure of computers and their peripherals. The role of people will be an important focus of the course, describing which roles are necessary for the IT system to function efficiently and effectively. This focus includes the various administrative roles, the methodologies used by people tasked with developing new systems, and the ethical issues that must be considered by individuals involved with IT. In IT, as with many other systems, the independent parts must be integrated together to reach the common goal. This integration is accomplished by networking, which encompasses the core components of hardware, software, and users. IT supports and improves many aspects of an organization, including communication (both internal and external), resource sharing, cross-department integration, information management, security of organization and employee information, and organization adherence to ethical practices.",,Western Governors University
